2026-02-05 21:21:34 | INFO | metamind.utils.logging | Logging initialized. File=D:\UN\7th_Semester_Contents\Computational_Intelligence\Project\v6\results\logs\20260205_175134_06a6a0e6.log
2026-02-05 21:21:45 | INFO | metamind.methods.pso | PSO early stopping at iter=221 best=75.96948935451891
2026-02-05 21:21:45 | INFO | metamind | Evaluation run: method=pso rep=2/5 seed=43
2026-02-05 21:21:45 | INFO | metamind | Eval progress: iter=0 best=406.39559216680385 metrics={'best_fitness': 406.39559216680385}
2026-02-05 21:21:45 | INFO | metamind.methods.pso | PSO early stopping at iter=252 best=48.615590016237235
2026-02-05 21:21:45 | INFO | metamind | Evaluation run: method=pso rep=3/5 seed=44
2026-02-05 21:21:45 | INFO | metamind | Eval progress: iter=0 best=450.98966220979526 metrics={'best_fitness': 450.98966220979526}
2026-02-05 21:21:45 | INFO | metamind.methods.pso | PSO early stopping at iter=278 best=59.753619219473194
2026-02-05 21:21:45 | INFO | metamind | Evaluation run: method=pso rep=4/5 seed=45
2026-02-05 21:21:45 | INFO | metamind | Eval progress: iter=0 best=411.47518457696015 metrics={'best_fitness': 411.47518457696015}
2026-02-05 21:21:45 | INFO | metamind.methods.pso | PSO early stopping at iter=252 best=62.59319339432048
2026-02-05 21:21:45 | INFO | metamind | Evaluation run: method=pso rep=5/5 seed=46
2026-02-05 21:21:45 | INFO | metamind | Eval progress: iter=0 best=359.3631680727523 metrics={'best_fitness': 359.3631680727523}
2026-02-05 21:21:45 | INFO | metamind.methods.pso | PSO early stopping at iter=236 best=90.02750673109006
2026-02-05 21:21:45 | INFO | metamind | Evaluation run: method=ga rep=1/5 seed=42
2026-02-05 21:21:45 | INFO | metamind | Eval progress: iter=0 best=372.98232968858275 metrics={'best_fitness': 372.98232968858275}
2026-02-05 21:21:46 | INFO | metamind.methods.ga_continuous | GA early stopping at gen=425 best=107.00226106100976
2026-02-05 21:21:46 | INFO | metamind | Evaluation run: method=ga rep=2/5 seed=43
2026-02-05 21:21:46 | INFO | metamind | Eval progress: iter=0 best=378.0736204235948 metrics={'best_fitness': 378.0736204235948}
2026-02-05 21:21:46 | INFO | metamind.methods.ga_continuous | GA early stopping at gen=300 best=85.80113636811123
2026-02-05 21:21:46 | INFO | metamind | Evaluation run: method=ga rep=3/5 seed=44
2026-02-05 21:21:46 | INFO | metamind | Eval progress: iter=0 best=420.96288029300496 metrics={'best_fitness': 420.96288029300496}
2026-02-05 21:21:47 | INFO | metamind.methods.ga_continuous | GA early stopping at gen=350 best=90.32449900871242
2026-02-05 21:21:47 | INFO | metamind | Evaluation run: method=ga rep=4/5 seed=45
2026-02-05 21:21:47 | INFO | metamind | Eval progress: iter=0 best=412.5447118800482 metrics={'best_fitness': 412.5447118800482}
2026-02-05 21:21:47 | INFO | metamind.methods.ga_continuous | GA early stopping at gen=189 best=100.84019023684351
2026-02-05 21:21:47 | INFO | metamind | Evaluation run: method=ga rep=5/5 seed=46
2026-02-05 21:21:47 | INFO | metamind | Eval progress: iter=0 best=410.2234237819017 metrics={'best_fitness': 410.2234237819017}
2026-02-05 21:21:47 | INFO | metamind.methods.ga_continuous | GA early stopping at gen=324 best=100.17380400669055
2026-02-05 21:21:47 | INFO | metamind | Evaluation run: method=random_search rep=1/5 seed=42
2026-02-05 21:21:47 | INFO | metamind | Eval progress: iter=0 best=539.9820591552996 metrics={'best_fitness': 539.9820591552996}
2026-02-05 21:21:47 | INFO | metamind.methods.random_search | Early stopping triggered at i=70 best_f=421.65163502639666
2026-02-05 21:21:47 | INFO | metamind | Evaluation run: method=random_search rep=2/5 seed=43
2026-02-05 21:21:47 | INFO | metamind | Eval progress: iter=0 best=545.6263958128122 metrics={'best_fitness': 545.6263958128122}
2026-02-05 21:21:47 | INFO | metamind.methods.random_search | Early stopping triggered at i=117 best_f=378.0736204235948
2026-02-05 21:21:47 | INFO | metamind | Evaluation run: method=random_search rep=3/5 seed=44
2026-02-05 21:21:47 | INFO | metamind | Eval progress: iter=0 best=572.4093167715135 metrics={'best_fitness': 572.4093167715135}
2026-02-05 21:21:47 | INFO | metamind.methods.random_search | Early stopping triggered at i=160 best_f=394.8737017423519
2026-02-05 21:21:47 | INFO | metamind | Evaluation run: method=random_search rep=4/5 seed=45
2026-02-05 21:21:47 | INFO | metamind | Eval progress: iter=0 best=607.1088803937381 metrics={'best_fitness': 607.1088803937381}
2026-02-05 21:21:47 | INFO | metamind.methods.random_search | Early stopping triggered at i=141 best_f=412.5447118800482
2026-02-05 21:21:47 | INFO | metamind | Evaluation run: method=random_search rep=5/5 seed=46
2026-02-05 21:21:47 | INFO | metamind | Eval progress: iter=0 best=615.8416212443137 metrics={'best_fitness': 615.8416212443137}
2026-02-05 21:21:47 | INFO | metamind.methods.random_search | Early stopping triggered at i=80 best_f=445.85623007070853
2026-02-05 21:21:48 | INFO | metamind | Evaluation finished. Outputs in: D:\UN\7th_Semester_Contents\Computational_Intelligence\Project\v6\results\20260205_175134_06a6a0e6\evaluation
2026-02-05 21:21:48 | INFO | metamind | Feedback round 1: action=switch_method conf=0.70
2026-02-05 21:21:48 | INFO | metamind.methods.pso | PSO early stopping at iter=252 best=48.615590016237235
2026-02-05 21:21:48 | INFO | metamind | Feedback round 2: action=switch_method conf=0.70
2026-02-05 21:21:48 | INFO | metamind.methods.pso | PSO early stopping at iter=278 best=59.753619219473194
2026-02-05 21:21:48 | INFO | metamind | Feedback round 3: action=switch_method conf=0.70
2026-02-05 21:21:48 | INFO | metamind.methods.pso | PSO early stopping at iter=252 best=62.59319339432048
2026-02-05 21:21:48 | INFO | metamind | Evaluation run finished successfully.
